,actual_label,prediction_label
134603,BUSINESS,POLITICS
192728,PARENTING,PARENTING
155762,STYLE & BEAUTY,ENTERTAINMENT
165800,PARENTING,POLITICS
163071,BUSINESS,POLITICS
105288,HEALTHY LIVING,WELLNESS
186415,MONEY,POLITICS
170811,TRAVEL,WELLNESS
107267,POLITICS,POLITICS
88527,STYLE,STYLE & BEAUTY
104325,HEALTHY LIVING,WELLNESS
70208,ENTERTAINMENT,ENTERTAINMENT
158293,DIVORCE,TRAVEL
32227,POLITICS,POLITICS
23804,WORLD NEWS,POLITICS
70001,CRIME,POLITICS
75842,ENTERTAINMENT,ENTERTAINMENT
78737,WEIRD NEWS,ENTERTAINMENT
150262,WELLNESS,WELLNESS
63923,PARENTS,ENTERTAINMENT
80406,ENTERTAINMENT,ENTERTAINMENT
178621,TRAVEL,WELLNESS
195705,STYLE & BEAUTY,STYLE & BEAUTY
24017,PARENTS,POLITICS
152541,HOME & LIVING,WELLNESS
63691,STYLE,POLITICS
132183,HOME & LIVING,WELLNESS
50736,BUSINESS,POLITICS
103151,COMEDY,ENTERTAINMENT
112798,WORLDPOST,POLITICS
101861,WORLDPOST,POLITICS
163179,HOME & LIVING,HOME & LIVING
48576,POLITICS,POLITICS
23764,POLITICS,POLITICS
114965,ENTERTAINMENT,ENTERTAINMENT
3270,ENTERTAINMENT,ENTERTAINMENT
142794,WELLNESS,WELLNESS
166230,WELLNESS,WELLNESS
53696,SPORTS,SPORTS
169951,HOME & LIVING,WELLNESS
146972,WELLNESS,WELLNESS
55522,GOOD NEWS,POLITICS
30520,QUEER VOICES,POLITICS
120741,QUEER VOICES,POLITICS
178707,ENVIRONMENT,WELLNESS
41330,QUEER VOICES,ENTERTAINMENT
96030,ARTS,ENTERTAINMENT
32368,QUEER VOICES,QUEER VOICES
160658,WELLNESS,WELLNESS
155921,STYLE & BEAUTY,STYLE & BEAUTY
128273,WELLNESS,WELLNESS
13062,POLITICS,POLITICS
34097,COMEDY,ENTERTAINMENT
145743,STYLE & BEAUTY,STYLE & BEAUTY
46282,HEALTHY LIVING,POLITICS
29717,POLITICS,POLITICS
68086,HEALTHY LIVING,WELLNESS
92648,IMPACT,POLITICS
116267,BUSINESS,WELLNESS
143232,WELLNESS,POLITICS
78965,SPORTS,ENTERTAINMENT
22779,POLITICS,POLITICS
76965,ENTERTAINMENT,ENTERTAINMENT
153105,COMEDY,WELLNESS
148323,DIVORCE,WELLNESS
85790,PARENTS,ENTERTAINMENT
185774,WELLNESS,WELLNESS
36888,POLITICS,POLITICS
39730,POLITICS,POLITICS
91789,BUSINESS,POLITICS
91201,HEALTHY LIVING,WELLNESS
135621,PARENTING,POLITICS
171578,MONEY,POLITICS
70206,POLITICS,POLITICS
39786,WOMEN,POLITICS
124900,ARTS,ENTERTAINMENT
79632,ENTERTAINMENT,ENTERTAINMENT
107556,POLITICS,POLITICS
58387,ENTERTAINMENT,WELLNESS
55775,BLACK VOICES,WELLNESS
25854,POLITICS,POLITICS
143241,WELLNESS,WELLNESS
33877,WOMEN,POLITICS
8647,WORLD NEWS,POLITICS
9796,POLITICS,POLITICS
38761,ENTERTAINMENT,ENTERTAINMENT
147992,FOOD & DRINK,FOOD & DRINK
141272,HOME & LIVING,WELLNESS
5523,POLITICS,POLITICS
182556,STYLE & BEAUTY,STYLE & BEAUTY
141082,WEDDINGS,POLITICS
13490,MEDIA,POLITICS
81852,SPORTS,POLITICS
113442,PARENTS,WELLNESS
35599,CRIME,POLITICS
183696,STYLE & BEAUTY,STYLE & BEAUTY
185216,BLACK VOICES,POLITICS
100164,ENTERTAINMENT,ENTERTAINMENT
94461,QUEER VOICES,QUEER VOICES
193786,PARENTING,WELLNESS
53129,ENTERTAINMENT,ENTERTAINMENT
126797,SPORTS,POLITICS
65500,ENTERTAINMENT,POLITICS
852,POLITICS,POLITICS
8997,TECH,POLITICS
42039,CRIME,POLITICS
142769,FOOD & DRINK,TRAVEL
147887,HOME & LIVING,WELLNESS
135955,HOME & LIVING,WELLNESS
180492,STYLE & BEAUTY,STYLE & BEAUTY
191216,FOOD & DRINK,WELLNESS
113550,HEALTHY LIVING,WELLNESS
138983,PARENTING,POLITICS
31381,ARTS & CULTURE,POLITICS
42976,POLITICS,POLITICS
59008,HEALTHY LIVING,WELLNESS
189344,TRAVEL,WELLNESS
4115,POLITICS,POLITICS
196857,BLACK VOICES,POLITICS
138753,WELLNESS,WELLNESS
27633,ENTERTAINMENT,ENTERTAINMENT
142705,DIVORCE,WELLNESS
35292,QUEER VOICES,POLITICS
190796,WELLNESS,WELLNESS
35603,POLITICS,POLITICS
6770,MEDIA,POLITICS
102927,QUEER VOICES,ENTERTAINMENT
151110,BUSINESS,POLITICS
171514,COMEDY,ENTERTAINMENT
89600,HEALTHY LIVING,WELLNESS
186541,BUSINESS,POLITICS
37585,POLITICS,POLITICS
195482,FOOD & DRINK,WELLNESS
180690,PARENTING,WELLNESS
138098,TRAVEL,POLITICS
71751,COMEDY,POLITICS
15885,BUSINESS,WELLNESS
89278,POLITICS,POLITICS
170235,SCIENCE,POLITICS
121427,ENTERTAINMENT,ENTERTAINMENT
172909,QUEER VOICES,POLITICS
33323,POLITICS,POLITICS
193917,STYLE & BEAUTY,STYLE & BEAUTY
182163,WELLNESS,POLITICS
35053,BUSINESS,POLITICS
95931,HEALTHY LIVING,WELLNESS
12388,POLITICS,POLITICS
53477,STYLE,POLITICS
69981,POLITICS,POLITICS
167023,SPORTS,SPORTS
189432,STYLE & BEAUTY,STYLE & BEAUTY
9901,POLITICS,POLITICS
2,ENTERTAINMENT,ENTERTAINMENT
52830,WEIRD NEWS,POLITICS
20994,POLITICS,POLITICS
143111,SCIENCE,WELLNESS
15265,POLITICS,POLITICS
35180,POLITICS,POLITICS
102939,RELIGION,WELLNESS
97602,IMPACT,POLITICS
101602,STYLE,POLITICS
47546,POLITICS,POLITICS
95236,TRAVEL,POLITICS
150735,PARENTING,WELLNESS
122206,STYLE,POLITICS
147691,PARENTING,POLITICS
50121,QUEER VOICES,POLITICS
111507,RELIGION,POLITICS
70214,ARTS & CULTURE,POLITICS
71805,POLITICS,POLITICS
134666,HOME & LIVING,POLITICS
196242,SPORTS,SPORTS
98947,WEIRD NEWS,POLITICS
120225,COMEDY,ENTERTAINMENT
200259,HOME & LIVING,WELLNESS
138259,DIVORCE,POLITICS
8076,POLITICS,POLITICS
51427,PARENTS,PARENTING
97464,BUSINESS,POLITICS
32906,POLITICS,POLITICS
177580,TRAVEL,TRAVEL
112919,PARENTS,WELLNESS
29392,CRIME,POLITICS
29356,BLACK VOICES,POLITICS
46091,POLITICS,POLITICS
44839,ARTS & CULTURE,POLITICS
27237,POLITICS,POLITICS
172516,WELLNESS,WELLNESS
97752,HEALTHY LIVING,WELLNESS
59198,SPORTS,POLITICS
139480,FOOD & DRINK,FOOD & DRINK
189959,PARENTING,WELLNESS
53670,THE WORLDPOST,POLITICS
30759,THE WORLDPOST,POLITICS
17073,QUEER VOICES,POLITICS
90632,BUSINESS,POLITICS
172697,STYLE & BEAUTY,POLITICS
175702,FOOD & DRINK,POLITICS
75284,QUEER VOICES,POLITICS
130375,WELLNESS,WELLNESS
50628,IMPACT,POLITICS
161125,HOME & LIVING,STYLE & BEAUTY
69953,SPORTS,ENTERTAINMENT
160676,STYLE & BEAUTY,STYLE & BEAUTY
131441,WELLNESS,WELLNESS
145759,STYLE & BEAUTY,STYLE & BEAUTY
75484,ENTERTAINMENT,ENTERTAINMENT
163450,PARENTING,POLITICS
104336,EDUCATION,POLITICS
197953,WELLNESS,POLITICS
28216,HEALTHY LIVING,WELLNESS
22218,BLACK VOICES,POLITICS
64426,HEALTHY LIVING,WELLNESS
187710,PARENTING,PARENTING
142645,FOOD & DRINK,FOOD & DRINK
133431,MONEY,POLITICS
65224,WEIRD NEWS,ENTERTAINMENT
48957,WORLDPOST,POLITICS
116104,POLITICS,POLITICS
12413,COMEDY,POLITICS
71421,IMPACT,POLITICS
180365,STYLE & BEAUTY,STYLE & BEAUTY
96142,COMEDY,PARENTING
126202,STYLE & BEAUTY,STYLE & BEAUTY
57787,POLITICS,POLITICS
152850,WELLNESS,WELLNESS
3727,ENTERTAINMENT,ENTERTAINMENT
36436,TASTE,POLITICS
125086,WELLNESS,WELLNESS
1306,ENTERTAINMENT,ENTERTAINMENT
91117,WOMEN,POLITICS
48643,POLITICS,POLITICS
199807,FOOD & DRINK,WELLNESS
168511,PARENTING,ENTERTAINMENT
29854,WEIRD NEWS,POLITICS
32638,ENTERTAINMENT,ENTERTAINMENT
70264,STYLE,STYLE & BEAUTY
51928,THE WORLDPOST,POLITICS
13706,WEIRD NEWS,POLITICS
189011,FOOD & DRINK,ENTERTAINMENT
32155,POLITICS,POLITICS
142992,TRAVEL,POLITICS
72020,ENTERTAINMENT,ENTERTAINMENT
196119,WELLNESS,POLITICS
55608,COMEDY,ENTERTAINMENT
107607,ENTERTAINMENT,ENTERTAINMENT
55830,WEIRD NEWS,POLITICS
105815,GREEN,POLITICS
85222,POLITICS,POLITICS
23004,POLITICS,POLITICS
184396,FOOD & DRINK,FOOD & DRINK
135327,HOME & LIVING,WELLNESS
133640,TRAVEL,TRAVEL
45985,ENTERTAINMENT,ENTERTAINMENT
83028,PARENTS,POLITICS
36137,COMEDY,POLITICS
99272,SPORTS,POLITICS
55772,THE WORLDPOST,POLITICS
194962,STYLE & BEAUTY,STYLE & BEAUTY
7241,WEIRD NEWS,POLITICS
16039,HEALTHY LIVING,WELLNESS
36603,COMEDY,POLITICS
176930,FOOD & DRINK,POLITICS
154343,BUSINESS,WELLNESS
130391,TRAVEL,TRAVEL
126309,FOOD & DRINK,FOOD & DRINK
157336,HOME & LIVING,ENTERTAINMENT
43237,POLITICS,POLITICS
137878,TECH,POLITICS
154503,TRAVEL,TRAVEL
80965,QUEER VOICES,POLITICS
138390,HOME & LIVING,WELLNESS
132580,IMPACT,WELLNESS
72081,POLITICS,POLITICS
26931,PARENTS,WELLNESS
150467,IMPACT,POLITICS
70940,BLACK VOICES,ENTERTAINMENT
53503,TRAVEL,WELLNESS
92435,PARENTS,WELLNESS
69894,POLITICS,POLITICS
96331,CRIME,POLITICS
50721,HEALTHY LIVING,WELLNESS
147680,DIVORCE,POLITICS
31782,MEDIA,POLITICS
73365,ENTERTAINMENT,ENTERTAINMENT
134108,WELLNESS,WELLNESS
123009,FIFTY,WELLNESS
198984,WELLNESS,WELLNESS
13317,IMPACT,POLITICS
85992,ENTERTAINMENT,ENTERTAINMENT
174127,SCIENCE,POLITICS
9735,POLITICS,POLITICS
200850,SPORTS,SPORTS
179656,FOOD & DRINK,FOOD & DRINK
125798,DIVORCE,POLITICS
174762,COMEDY,POLITICS
131350,HOME & LIVING,HOME & LIVING
114483,POLITICS,POLITICS
83200,COLLEGE,POLITICS
75772,POLITICS,POLITICS
18011,PARENTS,POLITICS
96616,STYLE,STYLE & BEAUTY
61349,POLITICS,POLITICS
175656,STYLE & BEAUTY,STYLE & BEAUTY
133238,ENVIRONMENT,STYLE & BEAUTY
121495,ARTS,ENTERTAINMENT
81953,MEDIA,POLITICS
178723,ENTERTAINMENT,ENTERTAINMENT
35655,THE WORLDPOST,POLITICS
171336,TRAVEL,TRAVEL
107175,ENTERTAINMENT,ENTERTAINMENT
163916,PARENTING,PARENTING
67578,POLITICS,POLITICS
170604,WELLNESS,WELLNESS
38227,MEDIA,ENTERTAINMENT
101304,PARENTS,ENTERTAINMENT
91355,PARENTS,PARENTING
19907,WORLD NEWS,POLITICS
36822,ARTS & CULTURE,ENTERTAINMENT
117633,HEALTHY LIVING,WELLNESS
120349,BLACK VOICES,ENTERTAINMENT
173755,PARENTING,PARENTING
10072,POLITICS,ENTERTAINMENT
181026,STYLE & BEAUTY,ENTERTAINMENT
142440,STYLE & BEAUTY,POLITICS
16097,ENTERTAINMENT,ENTERTAINMENT
116566,SCIENCE,POLITICS
135216,CRIME,POLITICS
32373,POLITICS,POLITICS
46199,POLITICS,POLITICS
79597,ENTERTAINMENT,ENTERTAINMENT
144857,WELLNESS,POLITICS
19037,WORLD NEWS,POLITICS
122924,HEALTHY LIVING,WELLNESS
27638,POLITICS,POLITICS
81754,POLITICS,POLITICS
185616,HOME & LIVING,HOME & LIVING
200447,TRAVEL,TRAVEL
73637,ENTERTAINMENT,POLITICS
64419,SPORTS,POLITICS
80961,RELIGION,POLITICS
192692,FOOD & DRINK,POLITICS
166785,FOOD & DRINK,FOOD & DRINK
134620,ENVIRONMENT,POLITICS
56436,CRIME,STYLE & BEAUTY
165864,STYLE & BEAUTY,STYLE & BEAUTY
52472,TASTE,POLITICS
78246,POLITICS,POLITICS
49875,GOOD NEWS,POLITICS
76360,POLITICS,POLITICS
74443,WEIRD NEWS,POLITICS
91432,BUSINESS,ENTERTAINMENT
67356,CRIME,POLITICS
70489,EDUCATION,POLITICS
185327,WELLNESS,WELLNESS
116266,ENTERTAINMENT,ENTERTAINMENT
181220,FOOD & DRINK,FOOD & DRINK
35632,POLITICS,POLITICS
20932,POLITICS,POLITICS
6699,LATINO VOICES,ENTERTAINMENT
4621,POLITICS,POLITICS
157651,CULTURE & ARTS,WELLNESS
135845,SCIENCE,POLITICS
120819,FIFTY,WELLNESS
172898,COMEDY,WELLNESS
139965,STYLE & BEAUTY,POLITICS
23741,QUEER VOICES,POLITICS
12569,MEDIA,POLITICS
105394,COLLEGE,POLITICS
80444,LATINO VOICES,POLITICS
190131,PARENTING,POLITICS
181867,STYLE & BEAUTY,STYLE & BEAUTY
135882,ENVIRONMENT,TRAVEL
55717,LATINO VOICES,POLITICS
5999,ENTERTAINMENT,ENTERTAINMENT
101621,ARTS,WELLNESS
86054,ENTERTAINMENT,ENTERTAINMENT
63938,POLITICS,POLITICS
168286,WELLNESS,WELLNESS
72555,MEDIA,POLITICS
185728,HOME & LIVING,POLITICS
194404,WELLNESS,WELLNESS
87273,CRIME,POLITICS
161882,WELLNESS,WELLNESS
23553,POLITICS,POLITICS
71131,ARTS,POLITICS
104927,SPORTS,POLITICS
192163,WELLNESS,WELLNESS
147160,BUSINESS,POLITICS
198318,HOME & LIVING,ENTERTAINMENT
72006,ENTERTAINMENT,POLITICS
45394,POLITICS,POLITICS
161309,TRAVEL,WELLNESS
43417,POLITICS,POLITICS
41296,POLITICS,POLITICS
45534,POLITICS,POLITICS
170694,WELLNESS,POLITICS
158526,PARENTING,POLITICS
105198,WEIRD NEWS,POLITICS
11239,IMPACT,POLITICS
30165,POLITICS,POLITICS
15177,WORLD NEWS,POLITICS
119011,POLITICS,POLITICS
150339,STYLE & BEAUTY,STYLE & BEAUTY
148721,HOME & LIVING,HOME & LIVING
167051,TRAVEL,TRAVEL
84684,ENTERTAINMENT,ENTERTAINMENT
52033,POLITICS,POLITICS
67387,COMEDY,POLITICS
160013,WELLNESS,WELLNESS
151874,BUSINESS,POLITICS
11291,PARENTS,WELLNESS
79964,POLITICS,POLITICS
82964,COMEDY,POLITICS
149560,HOME & LIVING,POLITICS
166282,WELLNESS,WELLNESS
77796,MEDIA,POLITICS
71623,HEALTHY LIVING,WELLNESS
158108,TRAVEL,WELLNESS
17197,IMPACT,POLITICS
50822,POLITICS,POLITICS
123798,IMPACT,POLITICS
10028,ENTERTAINMENT,ENTERTAINMENT
187161,COMEDY,POLITICS
30074,WEIRD NEWS,ENTERTAINMENT
168578,DIVORCE,ENTERTAINMENT
175775,WEDDINGS,POLITICS
16968,WOMEN,WOMEN
156627,TRAVEL,TRAVEL
13684,CRIME,POLITICS
190428,QUEER VOICES,POLITICS
200112,COMEDY,ENTERTAINMENT
175639,DIVORCE,DIVORCE
132186,PARENTING,POLITICS
117637,STYLE,STYLE & BEAUTY
191701,CULTURE & ARTS,POLITICS
87549,ARTS,WELLNESS
101206,ENTERTAINMENT,POLITICS
140620,WELLNESS,WELLNESS
35638,POLITICS,POLITICS
193428,WEDDINGS,WEDDINGS
6204,WEIRD NEWS,POLITICS
86661,TASTE,WELLNESS
179434,COMEDY,POLITICS
72215,CRIME,POLITICS
98949,COMEDY,POLITICS
29060,POLITICS,POLITICS
121732,COLLEGE,POLITICS
136413,WELLNESS,WELLNESS
199314,STYLE & BEAUTY,STYLE & BEAUTY
132389,TRAVEL,TRAVEL
162727,TRAVEL,WELLNESS
29965,ENTERTAINMENT,POLITICS
115321,GREEN,POLITICS
176467,WELLNESS,WELLNESS
78710,POLITICS,POLITICS
198094,WELLNESS,WELLNESS
89594,POLITICS,POLITICS
166650,PARENTING,WELLNESS
70267,POLITICS,POLITICS
38285,POLITICS,POLITICS
85323,THE WORLDPOST,POLITICS
170007,STYLE & BEAUTY,STYLE & BEAUTY
25287,WORLD NEWS,ENTERTAINMENT
103267,GREEN,POLITICS
9097,QUEER VOICES,QUEER VOICES
193636,ENVIRONMENT,POLITICS
8575,CRIME,POLITICS
6405,WOMEN,WOMEN
138559,SPORTS,ENTERTAINMENT
62906,GOOD NEWS,POLITICS
174005,MONEY,POLITICS
63209,POLITICS,POLITICS
42985,COMEDY,POLITICS
13432,IMPACT,WELLNESS
112619,HEALTHY LIVING,WELLNESS
154968,WELLNESS,WELLNESS
64679,HEALTHY LIVING,WELLNESS
169796,STYLE & BEAUTY,STYLE & BEAUTY
141891,ENTERTAINMENT,ENTERTAINMENT
170695,TRAVEL,TRAVEL
119376,SPORTS,TRAVEL
132717,FOOD & DRINK,FOOD & DRINK
152436,QUEER VOICES,ENTERTAINMENT
10980,POLITICS,POLITICS
73167,POLITICS,POLITICS
54640,GREEN,POLITICS
17580,LATINO VOICES,POLITICS
35746,POLITICS,POLITICS
117615,POLITICS,POLITICS
190548,STYLE & BEAUTY,STYLE & BEAUTY
82010,COMEDY,POLITICS
61715,QUEER VOICES,POLITICS
159617,TRAVEL,POLITICS
159792,WEDDINGS,ENTERTAINMENT
74705,MEDIA,POLITICS
9507,WORLD NEWS,POLITICS
92617,ENTERTAINMENT,ENTERTAINMENT
177656,WELLNESS,POLITICS
56616,POLITICS,POLITICS
65642,ENTERTAINMENT,ENTERTAINMENT
48793,ENTERTAINMENT,POLITICS
175819,WELLNESS,WELLNESS
147666,WELLNESS,WELLNESS
132153,PARENTING,WELLNESS
103516,WEIRD NEWS,POLITICS
107430,POLITICS,POLITICS
85212,BUSINESS,POLITICS
57291,HEALTHY LIVING,WELLNESS
57524,STYLE,POLITICS
120613,PARENTS,WELLNESS
131927,TRAVEL,TRAVEL
45725,HEALTHY LIVING,WELLNESS
165560,FOOD & DRINK,WELLNESS
69858,SCIENCE,POLITICS
15504,POLITICS,POLITICS
24111,QUEER VOICES,POLITICS
167819,STYLE & BEAUTY,ENTERTAINMENT
63265,THE WORLDPOST,POLITICS
14248,WORLD NEWS,POLITICS
63267,THE WORLDPOST,POLITICS
99627,ENTERTAINMENT,ENTERTAINMENT
183039,WEDDINGS,POLITICS
129227,STYLE & BEAUTY,STYLE & BEAUTY
134801,TRAVEL,TRAVEL
62396,WORLDPOST,POLITICS
92722,ENTERTAINMENT,ENTERTAINMENT
179846,WELLNESS,WELLNESS
166731,WELLNESS,POLITICS
31652,HEALTHY LIVING,WELLNESS
44956,MEDIA,POLITICS
23947,WORLD NEWS,POLITICS
118802,WEIRD NEWS,POLITICS
129600,STYLE & BEAUTY,POLITICS
96580,BUSINESS,WELLNESS
191035,TECH,WELLNESS
73022,WOMEN,POLITICS
1200,POLITICS,POLITICS
57348,STYLE,POLITICS
96856,ARTS,POLITICS
179236,WELLNESS,WELLNESS
22859,WORLD NEWS,POLITICS
166097,STYLE & BEAUTY,STYLE & BEAUTY
8155,POLITICS,POLITICS
81449,ENTERTAINMENT,ENTERTAINMENT
80010,BUSINESS,POLITICS
45090,POLITICS,POLITICS
26448,STYLE,POLITICS
125236,STYLE & BEAUTY,STYLE & BEAUTY
179349,PARENTING,PARENTING
93229,POLITICS,POLITICS
186053,WELLNESS,WELLNESS
66284,STYLE,STYLE & BEAUTY
119419,SPORTS,ENTERTAINMENT
84308,QUEER VOICES,POLITICS
116860,POLITICS,POLITICS
138229,WELLNESS,WELLNESS
124202,HEALTHY LIVING,POLITICS
25515,POLITICS,POLITICS
108764,BUSINESS,WELLNESS
173924,STYLE & BEAUTY,STYLE & BEAUTY
113316,POLITICS,POLITICS
19529,WORLD NEWS,POLITICS
100318,BUSINESS,POLITICS
188505,BUSINESS,POLITICS
104759,HEALTHY LIVING,WELLNESS
123192,HEALTHY LIVING,POLITICS
154499,DIVORCE,POLITICS
57833,ENTERTAINMENT,ENTERTAINMENT
173727,STYLE & BEAUTY,STYLE & BEAUTY
139510,WELLNESS,POLITICS
73625,BLACK VOICES,POLITICS
99757,GREEN,POLITICS
65373,ENTERTAINMENT,ENTERTAINMENT
133773,TRAVEL,WELLNESS
124488,STYLE,ENTERTAINMENT
177020,STYLE & BEAUTY,TRAVEL
28220,QUEER VOICES,TRAVEL
172638,PARENTING,POLITICS
193667,STYLE & BEAUTY,STYLE & BEAUTY
171408,WELLNESS,WELLNESS
182570,COMEDY,ENTERTAINMENT
14521,BLACK VOICES,POLITICS
192507,HOME & LIVING,ENTERTAINMENT
155691,COMEDY,ENTERTAINMENT
29712,POLITICS,POLITICS
115788,TRAVEL,POLITICS
115161,SCIENCE,POLITICS
18306,BLACK VOICES,POLITICS
47825,SCIENCE,POLITICS
101642,FIFTY,ENTERTAINMENT
11708,POLITICS,POLITICS
195643,BLACK VOICES,POLITICS
171671,TRAVEL,POLITICS
14976,POLITICS,POLITICS
121794,BLACK VOICES,POLITICS
131908,CULTURE & ARTS,TRAVEL
189673,WELLNESS,WELLNESS
63977,STYLE,POLITICS
17560,PARENTS,ENTERTAINMENT
46098,POLITICS,POLITICS
174382,HOME & LIVING,WELLNESS
2788,POLITICS,POLITICS
9824,POLITICS,POLITICS
32984,MEDIA,POLITICS
192846,WELLNESS,WELLNESS
49981,WEIRD NEWS,POLITICS
77641,POLITICS,POLITICS
162136,FOOD & DRINK,FOOD & DRINK
109555,FIFTY,WELLNESS
47556,ENTERTAINMENT,ENTERTAINMENT
42496,POLITICS,POLITICS
190307,TRAVEL,TRAVEL
92744,POLITICS,POLITICS
185114,TRAVEL,TRAVEL
67688,POLITICS,POLITICS
155895,WELLNESS,WELLNESS
110215,CRIME,POLITICS
173108,QUEER VOICES,POLITICS
86851,POLITICS,POLITICS
162603,FOOD & DRINK,FOOD & DRINK
110499,RELIGION,POLITICS
175517,FOOD & DRINK,ENTERTAINMENT
40038,POLITICS,POLITICS
139942,DIVORCE,POLITICS
135928,PARENTING,POLITICS
108280,QUEER VOICES,POLITICS
187944,PARENTING,PARENTING
160653,WELLNESS,WELLNESS
31439,POLITICS,POLITICS
148765,TRAVEL,TRAVEL
7097,ENTERTAINMENT,ENTERTAINMENT
145271,FOOD & DRINK,FOOD & DRINK
137375,HOME & LIVING,WELLNESS
105005,BUSINESS,POLITICS
140308,TRAVEL,ENTERTAINMENT
81459,POLITICS,POLITICS
198851,STYLE & BEAUTY,STYLE & BEAUTY
89186,QUEER VOICES,POLITICS
73252,POLITICS,POLITICS
73925,ENTERTAINMENT,ENTERTAINMENT
81098,COMEDY,POLITICS
143819,HOME & LIVING,POLITICS
85449,POLITICS,POLITICS
142101,FOOD & DRINK,WELLNESS
73232,POLITICS,POLITICS
199702,PARENTING,WELLNESS
60524,POLITICS,POLITICS
151168,WELLNESS,WELLNESS
34211,MEDIA,POLITICS
185790,STYLE & BEAUTY,STYLE & BEAUTY
8418,POLITICS,POLITICS
52180,HEALTHY LIVING,POLITICS
197417,TRAVEL,WELLNESS
60360,GOOD NEWS,POLITICS
75496,BLACK VOICES,ENTERTAINMENT
4143,TRAVEL,TRAVEL
200770,BUSINESS,POLITICS
189766,COMEDY,WELLNESS
132611,PARENTING,POLITICS
195055,WELLNESS,WELLNESS
198905,TECH,POLITICS
31511,POLITICS,POLITICS
109362,WOMEN,POLITICS
168104,WELLNESS,WELLNESS
154498,HOME & LIVING,POLITICS
176860,WELLNESS,WELLNESS
49933,COMEDY,POLITICS
30250,POLITICS,POLITICS
10416,WEIRD NEWS,POLITICS
148919,WELLNESS,POLITICS
121370,QUEER VOICES,QUEER VOICES
28229,ENTERTAINMENT,ENTERTAINMENT
129813,TRAVEL,TRAVEL
79017,COMEDY,WELLNESS
185557,WELLNESS,WELLNESS
188256,TRAVEL,TRAVEL
123508,STYLE,ENTERTAINMENT
161980,WELLNESS,WELLNESS
85452,CRIME,POLITICS
131094,PARENTING,PARENTING
178740,WELLNESS,WELLNESS
105295,RELIGION,POLITICS
122035,TASTE,WELLNESS
30041,POLITICS,POLITICS
69909,BUSINESS,POLITICS
43727,IMPACT,ENTERTAINMENT
163184,PARENTING,POLITICS
170467,WELLNESS,WELLNESS
111195,POLITICS,POLITICS
105420,FIFTY,WELLNESS
182245,WELLNESS,ENTERTAINMENT
199211,DIVORCE,WELLNESS
135530,WELLNESS,WELLNESS
120351,BUSINESS,WELLNESS
163078,ENTERTAINMENT,ENTERTAINMENT
20087,TECH,WELLNESS
48546,POLITICS,POLITICS
147927,HOME & LIVING,ENTERTAINMENT
170993,STYLE & BEAUTY,POLITICS
152155,WELLNESS,WELLNESS
58463,POLITICS,POLITICS
171550,ENTERTAINMENT,ENTERTAINMENT
54562,ENTERTAINMENT,WELLNESS
102236,WORLDPOST,POLITICS
62191,POLITICS,POLITICS
95762,BUSINESS,WELLNESS
13447,WORLD NEWS,POLITICS
198453,HOME & LIVING,POLITICS
113486,TRAVEL,TRAVEL
136535,ENTERTAINMENT,ENTERTAINMENT
37156,POLITICS,POLITICS
176402,FOOD & DRINK,WELLNESS
65100,HEALTHY LIVING,WELLNESS
77167,POLITICS,POLITICS
148602,STYLE & BEAUTY,WELLNESS
116291,ENTERTAINMENT,ENTERTAINMENT
2369,POLITICS,POLITICS
125776,WELLNESS,POLITICS
116255,PARENTS,WELLNESS
80538,GOOD NEWS,POLITICS
15412,POLITICS,POLITICS
75049,BLACK VOICES,ENTERTAINMENT
98398,WOMEN,POLITICS
197521,ENVIRONMENT,HOME & LIVING
26698,POLITICS,POLITICS
146011,HOME & LIVING,TRAVEL
85754,TASTE,WELLNESS
105468,SCIENCE,POLITICS
197360,STYLE & BEAUTY,WELLNESS
58025,BLACK VOICES,ENTERTAINMENT
29194,THE WORLDPOST,POLITICS
168812,WEDDINGS,ENTERTAINMENT
90399,POLITICS,POLITICS
136208,WELLNESS,WELLNESS
23871,POLITICS,POLITICS
106456,FIFTY,WELLNESS
179977,STYLE & BEAUTY,ENTERTAINMENT
59991,FIFTY,ENTERTAINMENT
47861,POLITICS,POLITICS
26003,WORLD NEWS,POLITICS
39950,ENTERTAINMENT,ENTERTAINMENT
42345,POLITICS,POLITICS
118231,POLITICS,POLITICS
63180,WEIRD NEWS,WELLNESS
122723,SCIENCE,WELLNESS
118681,QUEER VOICES,POLITICS
149504,STYLE & BEAUTY,STYLE & BEAUTY
184118,WELLNESS,POLITICS
149176,TRAVEL,TRAVEL
187448,STYLE & BEAUTY,STYLE & BEAUTY
27703,BLACK VOICES,POLITICS
24294,POLITICS,POLITICS
188044,MONEY,WELLNESS
167272,HOME & LIVING,POLITICS
165000,QUEER VOICES,POLITICS
103862,GREEN,WELLNESS
89281,ENTERTAINMENT,POLITICS
29732,COMEDY,ENTERTAINMENT
135401,STYLE & BEAUTY,POLITICS
64766,GREEN,POLITICS
154186,TRAVEL,POLITICS
101750,ENTERTAINMENT,ENTERTAINMENT
7283,POLITICS,POLITICS
69644,SPORTS,SPORTS
62749,ENTERTAINMENT,WELLNESS
93273,GREEN,POLITICS
171855,TRAVEL,TRAVEL
38916,ENTERTAINMENT,POLITICS
186760,TRAVEL,TRAVEL
111689,IMPACT,POLITICS
82257,PARENTS,POLITICS
150586,WELLNESS,WELLNESS
